Unnamed: 0,id,role,type,job_desc,year,qualification,experience,tech_skills,soft_skills
375,500,Software Developer,Senior,"About us

HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

Who You Are: A relationship-driven, results-oriented sales professional who thrives on creating new business opportunities and building meaningful connections with prospective partners.

Energized by environments where identifying opportunities, developing relationships, and pursuing new business are part of the daily rhythm. Equally comfortable with proactive outreach, networking, referrals, and in-person industry events as tools for building a strong pipeline.

Thoughtful in approach, taking the time to understand a prospect's goals before recommending the right opportunity. Self-motivated, persistently professional, and adaptable, with the ability to independently research companies, engage decision-makers, and manage follow-up without losing the human side of the conversation..

The salary range for this position is$70000 - $82000annually

Equal Employment Opportunity Information

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application

#LI-Remote #LI-PS1",2026,Bachelors,3+ years,Microservices,Ownership
376,503,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

Role Summary:

We’re hiring a Lead Engineer, Workflow Builder DSL to define and enforce the data-layer grammar that powers every automation inside HighLevel.

Your mission: ensure workflows are valid by construction and programmatically safe to create, through strict contracts, semantic validation, static analysis, and high-coverage tests.

You’ll own the canonical Workflow DSL that represents how workflows are structured, stored, and validated. Your work guarantees that every workflow, whether created in the UI, cloned via snapshot, or generated programmatically, is predictable, version-safe, and never corrupt.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

#LI-Remote #LI-NJ1

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,3+ years,Microservices,Ownership
377,505,Software Engineer,Senior,"About Us

HighLevel is an AI powered, all-in-one white-label sales & marketing platform that empowers agencies, entrepreneurs, and businesses to elevate their digital presence and drive growth. We are proud to support a global and growing community of over 1 million businesses, comprised of agencies, consultants, and businesses of all sizes and industries. HighLevel empowers users  with all the tools needed to capture, nurture, and close new leads into repeat customers. As of mid 2025, HighLevel processes over 4 billion API hits and handles more than 2.5 billion message events every day. Our platform manages over 470 terabytes of data distributed across five databases, operates with a network of over 250 microservices, and supports over 1 million hostnames.

Our People

With over 1,500 team members across 15+ countries, we operate in a global, remote-first environment. We are building more than software; we are building a global community rooted in creativity, collaboration, and impact. We take pride in cultivating a culture where innovation thrives, ideas are celebrated, and people come first, no matter where they call home.

Our Impact

As of mid 2025, our platform powers over 1.5 billion messages, helps generate over 200 million leads, and facilitates over 20 million conversations for the more than 1 million businesses we serve each month. Behind those numbers are real people growing their companies, connecting with customers, and making their mark - and we get to help make that happen.

Learn more about us on our YouTube Channel or Blog Posts

Equal Employment Opportunity Information

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government record keeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.",2026,Bachelors,3+ years,"Microservices, cloud security, security architecture",Collaboration
378,509,Software Engineer,Junior,"About HighLevel:

HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our People

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our Impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts.

About Commerce & Payments Team:

The Commerce & Payments team is a newly formed organization to add HighLevel’s evolving capabilities and make it both a Commerce Platform and a surface where our customers can perform their sales motions for their products. Building Catalogs, subscriptions, fulfillment , payment processing engines, inventory mgmt, pricing, documents/contracts and more to enable our SMBs to increase their revenue will be the core focus of the org. Hardly any tech debt, mostly green field work working closely with product folks to build, ship and refine our Commerce offerings makes this an exciting place to learn, engage and thrive.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,0-2 years,Microservices,Ownership
379,513,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Role

We’re looking for a seasoned Senior FullStack Engineer (SDE III) to join our Users Module team, where you'll design and build scalable, secure user management systems. This includes working on authentication, authorization, and complex permission hierarchies across a multi-tenant SaaS platform.You’ll collaborate cross-functionally to deliver reliable, performant, and secure experiences for millions of users.

This role is ideal for someone who thrives in product-oriented backend systems, has a strong full stack foundation, and is comfortable using AI tools to enhance their development speed and effectiveness.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

#LI-Remote #LI-HB1

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,3+ years (Senior FullStack Engineer),"Microservices, authentication, authorization, permission hierarchies, multi-tenant SaaS, AI tools",Ownership
380,515,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Role:

Our platform enables customers to create over 400 million new entities every day and

perform 35 million search operations daily across billions of records. We build and maintain highly scalable backend systems and distributed services that operate with extremely low latency and high reliability.

If you’re passionate about building scalable backend systems and solving engineering

challenges at scale, you’ll find exciting opportunities on our team.

#LI-Remote #LI-RK1

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,3+ years,Microservices,Ownership
381,517,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Role

We are looking for a highly skilled and experienced Full Stack Senior Software Engineer (SDE-3) to join our team. In this role, you will own large features end-to-end—from design to production—drive key architectural decisions, and mentor junior developers. You must be comfortable going deep in any part of the stack, whether it's optimizing backend performance, scaling infrastructure, improving frontend responsiveness, or debugging complex production issues. The ideal candidate is an expert in Node.js (backend) and Vue.js (frontend), thrives in a fast-paced environment, and is relentless about delivering high-quality, maintainable solutions.

#LI-Remote #LI-HB1

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,3+ years,"Microservices, Node.js, Vue, Vue.js",Ownership
383,519,Software Engineer,Senior,"About us

HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Team:

The Social Planner team is a dedicated product group within HighLevel’s Leadgen organization, focused on delivering a seamless social media management experience. We empower agencies and businesses to create, schedule, and manage posts across multiple platforms, while also providing automation, analytics, and engagement tools.

Our primary objectives are to drive Social Planner adoption, improve feature retention, and maximize user engagement by making social publishing effortless and impactful.

We are responsible for:

Post Publishing & Scheduling We enable agencies to publish and schedule posts across major social platforms, ensuring timely and consistent content delivery.

Post Automation We support advanced publishing workflows, including CSV uploads, RSS-to-post, Review Posts, Category Queues, and Recurring Queues—giving agencies full flexibility to manage content at scale.

Engagement & Insights Through Social Statistics, Comment Management, and Social Listening, we provide agencies with deep insights into performance and engagement, enabling data-driven content strategies.

Best Time to Post We surface AI-driven recommendations on when to post for maximum reach and engagement, helping agencies optimize their content strategy.

Multi-Platform Integration We currently support integrations with 9 major platforms—Google Business Profile, Facebook, Instagram, LinkedIn, TikTok, YouTube, Pinterest, Threads, and Bluesky—along with HighLevel’s internal Community product.

🌍 Scale & Reach:

1.6M+ social accounts connected to HighLevel through Social Planner

2,000+ new accounts added daily

22.6M posts published this year alone

100K+ posts published daily through our platform

This scale demonstrates Social Planner’s critical role in powering social presence for agencies worldwide.

About the Role:

Millions of businesses post to social media through HighLevel's Social Planner. Hundreds of thousands of posts go out every day across every major social platform, each with its own API, rate limits and frequent changes. Our job is to make that look easy.

We're a small team with a big surface area, and we're building the next layer on top of publishing: understanding what the internet is saying about our customers, at scale, with AI. We're hiring a senior full stack engineer who wants to own that.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

#LI-Remote #LI-DNP

#LI-MS1

#LI-DNI",2026,Bachelors,3+ years,"Go, Microservices, AI, APIs, social media integrations",Ownership
384,521,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our People

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our Impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Role:

We are looking for a Senior Software Development Engineer in Test (SDET 3) with strong expertise in AI tools and testing AI-driven products. This role requires a hands-on individual who can design and execute test strategies for AI systems, automate intelligently, and mentor junior team members. You will work independently, drive tasks to closure, and play a key role in ensuring the quality of our AI initiatives.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,3+ years,"Microservices, AI tools, testing AI-driven products, test strategies, automation",Ownership
385,522,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Role:

HighLevel is looking for passionate SDET3 for its Full-time remote engineering team in India. You will be responsible for ensuring that the new releases we make for features, enhancements, or new products meet the strict standards of quality & consistency. The buck stops at you and you will have the final say on the correctness, reliability & consistency of our builds.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government record-keeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application.

#LI-Remote #LI-JM1",2026,Bachelors,3+ years,"Microservices, SDET3, quality & consistency, builds",Ownership
386,523,Software Engineer,Senior,"About HighLevel:

HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently. Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our People:

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our Impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Team:

The Mobile App Product team is responsible for building a best-in-class mobile ecosystem for SMEs. We achieve this by developing features that solve real-world problems for SMEs, enhancing agency stickiness to the platform. Our work enables SMEs to consolidate their offerings to their clients into a single platform, packaged under their white-labeled brand.

This team acts as a bridge between multiple product areas, including Phone System, Email System, CRM & Reputation Management.

About the Role:

As an SDET3, you will lead efforts in mobile apps testing and automation. You will create, maintain, and enhance test automation frameworks for iOS and Android apps at HighLevel. This includes developing innovative tools to boost testing efficiency, debugging complex issues, & delivering actionable insights through comprehensive reports. Additionally, you will mentor junior team members & drive best practices to ensure seamless app releases. The ideal candidate will have a proven track record in technical excellence, thought leadership & collaboration, with a strong focus on delivering results in a dynamic and fast-paced environment.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

We encourage you to review our Privacy Policy before submitting your application",2026,Bachelors,3+ years,"Microservices, SDET3, mobile apps testing, automation, iOS, Android, test automation frameworks","Collaboration, Leadership, Ownership"
387,524,Software Engineer,Senior,"About HighLevel:HighLevel is an AI-powered business operating system that gives agencies, entrepreneurs and SMBs the infrastructure to build, automate and scale. Today, HighLevel supports SMBs across 150+ countries, fueling community-driven growth rooted in real customer outcomes.

To date, businesses operating on HighLevel have generated over $7 billion in ecosystem value, demonstrating the impact of shared infrastructure at scale. By centralizing conversations, automation and intelligence into one system, we help businesses move faster, reduce complexity and execute efficiently.

Behind the platform, HighLevel powers more than 4 billion API hits and 2.5 billion message events daily. With 250 terabytes of distributed data, 250+ microservices and over 1 million domain names supported, our architecture is built for performance, resilience and long-term scalability.

Our people

With over 2,000 team members across 10+ countries, HighLevel operates as a global, remote-first organization built for speed and ownership. We value initiative, clarity and execution, creating space for ambitious people to build systems that support millions of businesses worldwide. Here, innovation thrives, ideas are celebrated and people come first, no matter where they call home.

Our impact

Every month, HighLevel enables more than 1.5 billion messages, 200 million leads and 20 million conversations for the more than 1 million businesses we support. Behind those numbers are real people building independence, expanding opportunity and creating measurable impact. We’re proud to be a part of that.

Learn more about us on our YouTube Channel or Blog Posts

About the Team

Even a simple configuration error can lead to significant unintended usage. At HighLevel, we aim to build robust systems that protect our customers and the platform from accidental surges and intentional abuse alike. This team creates the intelligent safeguards that ensure our automation remains safe and reliable for everyone.

We are looking for a Staff Engineer to architect the future of Trust, Controls & Safety. You will lead the technical direction of a real-time platform that secures critical workflows across HighLevel—including Signups, SaaS checkouts, User management, and global communication usage. This system processes 160M+ events and $4M+ in transactions daily, serving as the essential foundation for platform integrity.

The challenge is to build a highly available, low-latency control plane that balances strict enforcement with a seamless user experience. By integrating synchronous metering with asynchronous signal correlation, you will help us stay ahead of evolving fraud vectors while ensuring that legitimate business activities, from new user signups to complex SaaS billing cycles, proceed without friction.

As a Staff Engineer, you'll set the technical direction, own the hardest problems on the platform, mentor engineers across squads, and partner closely with EMs, PMs, Finance, Risk, Support and the channel teams. Getting this right means customers stop getting bills they didn't intend, and abuse stops being a cost the honest majority carries.

EEO Statement:

The company is an Equal Opportunity Employer. As an employer subject to affirmative action regulations, we invite you to voluntarily provide the following demographic information. This information is used solely for compliance with government recordkeeping, reporting, and other legal requirements. Providing this information is voluntary and refusal to do so will not affect your application status. This data will be kept separate from your application and will not be used in the hiring decision.

#LI-Remote #LI-NJ1",2026,Bachelors,0-2 years,Microservices,"Communication, Ownership"
388,527,Software Engineer,Senior,"COMPANY

Propel Software transforms the way product companies work. Our product value management platform connects commercial and product teams to optimize decision making, drive process efficiencies, and engage customers with compelling products and experiences. Propel has a proven track record of improving product quality, speeding time to revenue and profit, and improving customer satisfaction. Recognized as a Deloitte Technology Fast 500 winner and one of Fortune’s Most Innovative Companies in America, Propel is built on Salesforce and drives product success for hyper growth startups, corporate pioneers, and Fortune 500 leaders in the high tech, medtech and consumer goods industries.

ROLE

We're looking for a passionate and skilled Senior Software Engineer to join our growing team. You'll play a key role in building and scaling our core products, tackling complex challenges, and contributing to a culture of collaboration and innovation. If you're excited about making a real impact and thrive in an environment where your work directly shapes the company's success, we want to talk to you!

IMPORTANT NOTE: This is an in-office position located in Trivandrum, requiring attendance 4+ days per week. By submitting your application, you confirm that you are either presently located in Trivandrum or prepared to relocate. Relocation assistance is not provided for this role.

Authorization to work in India is required; please note that at this time, Propel is not sponsoring visas for any positions.

Additional Info

Location: This is an in office position located in Trivandrum.

Equal Opportunity: Propel is proud to be an equal-opportunity workplace where different perspectives are valued and every voice is heard. We’re dedicated to pursuing and hiring a talented and diverse workforce.",2026,Bachelors,3+ years,"Python, SQL, Git",Collaboration
389,529,Software Engineer,Senior,"This position is listed on behalf of a partner company, who manages all applications and next steps. Our partner is looking for an Experienced Software Engineer based in Brazil.

This is an opportunity for an experienced software engineer to contribute to products used by millions of people worldwide.

You’ll work across a diverse technology ecosystem spanning publishing, e-commerce, social platforms, and other open-web products.

The role emphasizes high-quality engineering, thoughtful abstractions, scalability, performance, and reliable production systems.

You’ll work in a fully distributed environment where collaboration happens across borders, time zones, and technical disciplines.

Engineers are encouraged to ship frequently, participate in peer code review, and contribute to open-source development.

The environment supports flexible working styles, continuous learning, internal mobility, coaching, and meaningful technical ownership.

This role is particularly suited to engineers who enjoy solving complex problems and care deeply about the craft of software development.

How Jobgether works:

We use an AI-powered matching process to ensure your application is reviewed quickly, objectively, and fairly against the role's core requirements. Our system identifies the top-fitting candidates, and this shortlist is then shared directly with the hiring company. The final decision and next steps (interviews, assessments) are managed by their internal team.

We appreciate your interest and wish you the best!

Why Apply Through Jobgether?

Data Privacy Notice: By submitting your application, you acknowledge that Jobgether will process your personal data to evaluate your candidacy and share relevant information with the hiring employer. This processing is based on legitimate interest and pre-contractual measures under applicable data protection laws (including GDPR). You may exercise your rights (access, rectification, erasure, objection) at any time.

#LI-CL1",2026,Not Specified,3+ years,"Python, SQL, Git","Collaboration, Ownership"
